gvkey,iid,datadate,tic,conm,cshoc,prccd
066311,01,08/22/2017,DIA,SPDR DJIA ETF TRUST,82543000.0000,218.6900
066311,01,08/23/2017,DIA,SPDR DJIA ETF TRUST,82793000.0000,217.9200
066311,01,08/24/2017,DIA,SPDR DJIA ETF TRUST,83843000.0000,217.6600
066311,01,08/25/2017,DIA,SPDR DJIA ETF TRUST,83843000.0000,218.0400
066311,01,08/28/2017,DIA,SPDR DJIA ETF TRUST,83043000.0000,217.9400
066311,01,08/29/2017,DIA,SPDR DJIA ETF TRUST,83443000.0000,218.5900
066311,01,08/30/2017,DIA,SPDR DJIA ETF TRUST,80693000.0000,218.9300
066311,01,08/31/2017,DIA,SPDR DJIA ETF TRUST,80743000.0000,219.5200
066311,01,09/01/2017,DIA,SPDR DJIA ETF TRUST,80793000.0000,219.9200
066311,01,09/05/2017,DIA,SPDR DJIA ETF TRUST,80743000.0000,217.6700
066311,01,09/06/2017,DIA,SPDR DJIA ETF TRUST,80543000.0000,218.2500
066311,01,09/07/2017,DIA,SPDR DJIA ETF TRUST,80543000.0000,218.1100
066311,01,09/08/2017,DIA,SPDR DJIA ETF TRUST,80543000.0000,218.2400
066311,01,09/11/2017,DIA,SPDR DJIA ETF TRUST,80543000.0000,220.7600
066311,01,09/12/2017,DIA,SPDR DJIA ETF TRUST,79443000.0000,221.4200
066311,01,09/13/2017,DIA,SPDR DJIA ETF TRUST,79443000.0000,221.7600
066311,01,09/14/2017,DIA,SPDR DJIA ETF TRUST,79443000.0000,222.3200
066311,01,09/15/2017,DIA,SPDR DJIA ETF TRUST,79293000.0000,222.4500
066311,01,09/18/2017,DIA,SPDR DJIA ETF TRUST,81393000.0000,223.1600
066311,01,09/19/2017,DIA,SPDR DJIA ETF TRUST,80493000.0000,223.5800
066311,01,09/20/2017,DIA,SPDR DJIA ETF TRUST,80893000.0000,223.9000
066311,01,09/21/2017,DIA,SPDR DJIA ETF TRUST,80893000.0000,223.4700
066311,01,09/22/2017,DIA,SPDR DJIA ETF TRUST,81293000.0000,223.2000
066311,01,09/25/2017,DIA,SPDR DJIA ETF TRUST,82093000.0000,222.8200
066311,01,09/26/2017,DIA,SPDR DJIA ETF TRUST,82243000.0000,222.6900
066311,01,09/27/2017,DIA,SPDR DJIA ETF TRUST,82543000.0000,223.1200
066311,01,09/28/2017,DIA,SPDR DJIA ETF TRUST,83843000.0000,223.6000
066311,01,09/29/2017,DIA,SPDR DJIA ETF TRUST,83643000.0000,223.8200
066311,01,10/02/2017,DIA,SPDR DJIA ETF TRUST,83593000.0000,225.2400
066311,01,10/03/2017,DIA,SPDR DJIA ETF TRUST,83593000.0000,226.2400
066311,01,10/04/2017,DIA,SPDR DJIA ETF TRUST,82893000.0000,226.4100
066311,01,10/05/2017,DIA,SPDR DJIA ETF TRUST,82893000.0000,227.6400
066311,01,10/06/2017,DIA,SPDR DJIA ETF TRUST,82093000.0000,227.5500
066311,01,10/09/2017,DIA,SPDR DJIA ETF TRUST,82043000.0000,227.5300
066311,01,10/10/2017,DIA,SPDR DJIA ETF TRUST,82193000.0000,228.2600
066311,01,10/11/2017,DIA,SPDR DJIA ETF TRUST,82043000.0000,228.6100
066311,01,10/12/2017,DIA,SPDR DJIA ETF TRUST,82043000.0000,228.3300
066311,01,10/13/2017,DIA,SPDR DJIA ETF TRUST,82043000.0000,228.7300
066311,01,10/16/2017,DIA,SPDR DJIA ETF TRUST,82693000.0000,229.4500
066311,01,10/17/2017,DIA,SPDR DJIA ETF TRUST,83043000.0000,229.8500
066311,01,10/18/2017,DIA,SPDR DJIA ETF TRUST,83243000.0000,231.4600
066311,01,10/19/2017,DIA,SPDR DJIA ETF TRUST,83993000.0000,231.6500
066311,01,10/20/2017,DIA,SPDR DJIA ETF TRUST,83993000.0000,233.1300
066311,01,10/23/2017,DIA,SPDR DJIA ETF TRUST,83593000.0000,232.6500
066311,01,10/24/2017,DIA,SPDR DJIA ETF TRUST,84243000.0000,234.2900
066311,01,10/25/2017,DIA,SPDR DJIA ETF TRUST,84593000.0000,233.1600
066311,01,10/26/2017,DIA,SPDR DJIA ETF TRUST,84493000.0000,233.8500
066311,01,10/27/2017,DIA,SPDR DJIA ETF TRUST,84293000.0000,234.1700
066311,01,10/30/2017,DIA,SPDR DJIA ETF TRUST,84993000.0000,233.3300
066311,01,10/31/2017,DIA,SPDR DJIA ETF TRUST,84793000.0000,233.6300
066311,01,11/01/2017,DIA,SPDR DJIA ETF TRUST,84893000.0000,234.1900
066311,01,11/02/2017,DIA,SPDR DJIA ETF TRUST,84943000.0000,234.9600
066311,01,11/03/2017,DIA,SPDR DJIA ETF TRUST,85493000.0000,235.1800
066311,01,11/06/2017,DIA,SPDR DJIA ETF TRUST,85543000.0000,235.4100
066311,01,11/07/2017,DIA,SPDR DJIA ETF TRUST,86193000.0000,235.4200
066311,01,11/08/2017,DIA,SPDR DJIA ETF TRUST,86243000.0000,235.4600
066311,01,11/09/2017,DIA,SPDR DJIA ETF TRUST,85543000.0000,234.7200
066311,01,11/10/2017,DIA,SPDR DJIA ETF TRUST,85393000.0000,234.4300
066311,01,11/13/2017,DIA,SPDR DJIA ETF TRUST,85393000.0000,234.6600
066311,01,11/14/2017,DIA,SPDR DJIA ETF TRUST,85793000.0000,234.2800
066311,01,11/15/2017,DIA,SPDR DJIA ETF TRUST,85693000.0000,232.9600
066311,01,11/16/2017,DIA,SPDR DJIA ETF TRUST,85193000.0000,234.9100
066311,01,11/17/2017,DIA,SPDR DJIA ETF TRUST,84443000.0000,233.3900
066311,01,11/20/2017,DIA,SPDR DJIA ETF TRUST,84693000.0000,234.1500
066311,01,11/21/2017,DIA,SPDR DJIA ETF TRUST,84593000.0000,235.7300
066311,01,11/22/2017,DIA,SPDR DJIA ETF TRUST,84193000.0000,235.1700
066311,01,11/24/2017,DIA,SPDR DJIA ETF TRUST,84043000.0000,235.4700
066311,01,11/27/2017,DIA,SPDR DJIA ETF TRUST,83743000.0000,235.7300
066311,01,11/28/2017,DIA,SPDR DJIA ETF TRUST,83593000.0000,238.3400
066311,01,11/29/2017,DIA,SPDR DJIA ETF TRUST,83893000.0000,239.4200
066311,01,11/30/2017,DIA,SPDR DJIA ETF TRUST,83493000.0000,242.8400
066311,01,12/01/2017,DIA,SPDR DJIA ETF TRUST,82193000.0000,242.4500
066311,01,12/04/2017,DIA,SPDR DJIA ETF TRUST,83743000.0000,243.1100
066311,01,12/05/2017,DIA,SPDR DJIA ETF TRUST,83743000.0000,242.0100
066311,01,12/06/2017,DIA,SPDR DJIA ETF TRUST,85143000.0000,241.6200
066311,01,12/07/2017,DIA,SPDR DJIA ETF TRUST,88093000.0000,242.3600
066311,01,12/08/2017,DIA,SPDR DJIA ETF TRUST,89193000.0000,243.6200
066311,01,12/11/2017,DIA,SPDR DJIA ETF TRUST,86943000.0000,244.1700
066311,01,12/12/2017,DIA,SPDR DJIA ETF TRUST,88193000.0000,245.4400
066311,01,12/13/2017,DIA,SPDR DJIA ETF TRUST,87293000.0000,246.3000
066311,01,12/14/2017,DIA,SPDR DJIA ETF TRUST,87293000.0000,245.5700
066311,01,12/15/2017,DIA,SPDR DJIA ETF TRUST,87043000.0000,246.2500
066311,01,12/18/2017,DIA,SPDR DJIA ETF TRUST,86643000.0000,247.7900
066311,01,12/19/2017,DIA,SPDR DJIA ETF TRUST,88943000.0000,247.4000
066311,01,12/20/2017,DIA,SPDR DJIA ETF TRUST,89743000.0000,247.0700
066311,01,12/21/2017,DIA,SPDR DJIA ETF TRUST,89843000.0000,247.6600
066311,01,12/22/2017,DIA,SPDR DJIA ETF TRUST,89843000.0000,247.4000
066311,01,12/26/2017,DIA,SPDR DJIA ETF TRUST,89793000.0000,247.2500
066311,01,12/27/2017,DIA,SPDR DJIA ETF TRUST,89743000.0000,247.4800
066311,01,12/28/2017,DIA,SPDR DJIA ETF TRUST,89743000.0000,248.1300
066311,01,12/29/2017,DIA,SPDR DJIA ETF TRUST,90793000.0000,247.3800
066311,01,01/02/2018,DIA,SPDR DJIA ETF TRUST,90543000.0000,248.0200
066311,01,01/03/2018,DIA,SPDR DJIA ETF TRUST,90243000.0000,248.9500
066311,01,01/04/2018,DIA,SPDR DJIA ETF TRUST,90543000.0000,250.6000
066311,01,01/05/2018,DIA,SPDR DJIA ETF TRUST,91293000.0000,252.7200
066311,01,01/08/2018,DIA,SPDR DJIA ETF TRUST,91993000.0000,252.5900
066311,01,01/09/2018,DIA,SPDR DJIA ETF TRUST,92093000.0000,253.8200
066311,01,01/10/2018,DIA,SPDR DJIA ETF TRUST,92543000.0000,253.6200
066311,01,01/11/2018,DIA,SPDR DJIA ETF TRUST,92993000.0000,255.6100
066311,01,01/12/2018,DIA,SPDR DJIA ETF TRUST,93143000.0000,257.9100
066311,01,01/16/2018,DIA,SPDR DJIA ETF TRUST,92943000.0000,257.8100
066311,01,01/17/2018,DIA,SPDR DJIA ETF TRUST,92643000.0000,261.0800
066311,01,01/18/2018,DIA,SPDR DJIA ETF TRUST,91243000.0000,260.1600
066311,01,01/19/2018,DIA,SPDR DJIA ETF TRUST,92543000.0000,260.5400
066311,01,01/22/2018,DIA,SPDR DJIA ETF TRUST,94893000.0000,261.9800
066311,01,01/23/2018,DIA,SPDR DJIA ETF TRUST,95443000.0000,261.8700
066311,01,01/24/2018,DIA,SPDR DJIA ETF TRUST,96393000.0000,262.5700
066311,01,01/25/2018,DIA,SPDR DJIA ETF TRUST,97043000.0000,263.7500
066311,01,01/26/2018,DIA,SPDR DJIA ETF TRUST,95743000.0000,265.9100
066311,01,01/29/2018,DIA,SPDR DJIA ETF TRUST,96443000.0000,264.1600
066311,01,01/30/2018,DIA,SPDR DJIA ETF TRUST,96593000.0000,260.6200
066311,01,01/31/2018,DIA,SPDR DJIA ETF TRUST,96543000.0000,261.4400
066311,01,02/01/2018,DIA,SPDR DJIA ETF TRUST,97093000.0000,261.6200
066311,01,02/02/2018,DIA,SPDR DJIA ETF TRUST,95893000.0000,254.9300
066311,01,02/05/2018,DIA,SPDR DJIA ETF TRUST,96193000.0000,243.2700
066311,01,02/06/2018,DIA,SPDR DJIA ETF TRUST,96093000.0000,248.9600
066311,01,02/07/2018,DIA,SPDR DJIA ETF TRUST,95893000.0000,248.7600
066311,01,02/08/2018,DIA,SPDR DJIA ETF TRUST,93443000.0000,238.6700
066311,01,02/09/2018,DIA,SPDR DJIA ETF TRUST,95943000.0000,242.0300
066311,01,02/12/2018,DIA,SPDR DJIA ETF TRUST,93293000.0000,246.1700
066311,01,02/13/2018,DIA,SPDR DJIA ETF TRUST,96643000.0000,246.5700
066311,01,02/14/2018,DIA,SPDR DJIA ETF TRUST,93243000.0000,249.3000
066311,01,02/15/2018,DIA,SPDR DJIA ETF TRUST,91643000.0000,252.5000
066311,01,02/16/2018,DIA,SPDR DJIA ETF TRUST,91043000.0000,251.9600
066311,01,02/20/2018,DIA,SPDR DJIA ETF TRUST,93893000.0000,249.3500
066311,01,02/21/2018,DIA,SPDR DJIA ETF TRUST,93993000.0000,247.7200
066311,01,02/22/2018,DIA,SPDR DJIA ETF TRUST,92143000.0000,249.4900
066311,01,02/23/2018,DIA,SPDR DJIA ETF TRUST,91243000.0000,252.9100
066311,01,02/26/2018,DIA,SPDR DJIA ETF TRUST,90143000.0000,256.9200
066311,01,02/27/2018,DIA,SPDR DJIA ETF TRUST,89893000.0000,253.9600
066311,01,02/28/2018,DIA,SPDR DJIA ETF TRUST,89693000.0000,250.2000
066311,01,03/01/2018,DIA,SPDR DJIA ETF TRUST,90943000.0000,245.9800
066311,01,03/02/2018,DIA,SPDR DJIA ETF TRUST,91043000.0000,245.3500
066311,01,03/05/2018,DIA,SPDR DJIA ETF TRUST,90793000.0000,248.8400
066311,01,03/06/2018,DIA,SPDR DJIA ETF TRUST,91143000.0000,248.8400
066311,01,03/07/2018,DIA,SPDR DJIA ETF TRUST,90043000.0000,248.1100
066311,01,03/08/2018,DIA,SPDR DJIA ETF TRUST,90493000.0000,249.1400
066311,01,03/09/2018,DIA,SPDR DJIA ETF TRUST,89993000.0000,253.5600
066311,01,03/12/2018,DIA,SPDR DJIA ETF TRUST,90843000.0000,251.9600
066311,01,03/13/2018,DIA,SPDR DJIA ETF TRUST,90943000.0000,250.2200
066311,01,03/14/2018,DIA,SPDR DJIA ETF TRUST,91793000.0000,247.8800
066311,01,03/15/2018,DIA,SPDR DJIA ETF TRUST,92343000.0000,249.0000
066311,01,03/16/2018,DIA,SPDR DJIA ETF TRUST,92343000.0000,249.1000
066311,01,03/19/2018,DIA,SPDR DJIA ETF TRUST,91543000.0000,245.9100
066311,01,03/20/2018,DIA,SPDR DJIA ETF TRUST,91393000.0000,247.1000
066311,01,03/21/2018,DIA,SPDR DJIA ETF TRUST,86743000.0000,246.6200
066311,01,03/22/2018,DIA,SPDR DJIA ETF TRUST,85743000.0000,239.3600
066311,01,03/23/2018,DIA,SPDR DJIA ETF TRUST,85743000.0000,235.1300
066311,01,03/26/2018,DIA,SPDR DJIA ETF TRUST,86443000.0000,241.8200
066311,01,03/27/2018,DIA,SPDR DJIA ETF TRUST,87543000.0000,238.2900
066311,01,03/28/2018,DIA,SPDR DJIA ETF TRUST,87793000.0000,238.2800
066311,01,03/29/2018,DIA,SPDR DJIA ETF TRUST,88143000.0000,241.4000
066311,01,04/02/2018,DIA,SPDR DJIA ETF TRUST,88143000.0000,236.1500
066311,01,04/03/2018,DIA,SPDR DJIA ETF TRUST,87343000.0000,240.1500
066311,01,04/04/2018,DIA,SPDR DJIA ETF TRUST,86143000.0000,242.4600
066311,01,04/05/2018,DIA,SPDR DJIA ETF TRUST,86193000.0000,244.9100
066311,01,04/06/2018,DIA,SPDR DJIA ETF TRUST,84693000.0000,239.1300
066311,01,04/09/2018,DIA,SPDR DJIA ETF TRUST,85443000.0000,239.7300
066311,01,04/10/2018,DIA,SPDR DJIA ETF TRUST,86643000.0000,244.0100
066311,01,04/11/2018,DIA,SPDR DJIA ETF TRUST,87193000.0000,241.8800
066311,01,04/12/2018,DIA,SPDR DJIA ETF TRUST,87143000.0000,244.8100
066311,01,04/13/2018,DIA,SPDR DJIA ETF TRUST,86543000.0000,243.5800
066311,01,04/16/2018,DIA,SPDR DJIA ETF TRUST,87193000.0000,245.6200
066311,01,04/17/2018,DIA,SPDR DJIA ETF TRUST,86943000.0000,247.8000
066311,01,04/18/2018,DIA,SPDR DJIA ETF TRUST,87243000.0000,247.3800
066311,01,04/19/2018,DIA,SPDR DJIA ETF TRUST,86893000.0000,246.5700
066311,01,04/20/2018,DIA,SPDR DJIA ETF TRUST,86993000.0000,244.4800
066311,01,04/23/2018,DIA,SPDR DJIA ETF TRUST,88443000.0000,244.3500
066311,01,04/24/2018,DIA,SPDR DJIA ETF TRUST,87793000.0000,240.0900
066311,01,04/25/2018,DIA,SPDR DJIA ETF TRUST,86543000.0000,240.7000
066311,01,04/26/2018,DIA,SPDR DJIA ETF TRUST,87093000.0000,243.1200
066311,01,04/27/2018,DIA,SPDR DJIA ETF TRUST,86943000.0000,242.9500
066311,01,04/30/2018,DIA,SPDR DJIA ETF TRUST,86843000.0000,241.5400
066311,01,05/01/2018,DIA,SPDR DJIA ETF TRUST,86693000.0000,240.7600
066311,01,05/02/2018,DIA,SPDR DJIA ETF TRUST,86643000.0000,239.1100
066311,01,05/03/2018,DIA,SPDR DJIA ETF TRUST,85393000.0000,239.1000
066311,01,05/04/2018,DIA,SPDR DJIA ETF TRUST,85893000.0000,242.5200
066311,01,05/07/2018,DIA,SPDR DJIA ETF TRUST,84943000.0000,243.4200
066311,01,05/08/2018,DIA,SPDR DJIA ETF TRUST,85043000.0000,243.4200
066311,01,05/09/2018,DIA,SPDR DJIA ETF TRUST,84493000.0000,245.4000
066311,01,05/10/2018,DIA,SPDR DJIA ETF TRUST,84193000.0000,247.4600
066311,01,05/11/2018,DIA,SPDR DJIA ETF TRUST,84643000.0000,248.5400
066311,01,05/14/2018,DIA,SPDR DJIA ETF TRUST,84193000.0000,249.2700
066311,01,05/15/2018,DIA,SPDR DJIA ETF TRUST,84593000.0000,247.3100
066311,01,05/16/2018,DIA,SPDR DJIA ETF TRUST,84743000.0000,247.9700
066311,01,05/17/2018,DIA,SPDR DJIA ETF TRUST,86193000.0000,247.7400
066311,01,05/18/2018,DIA,SPDR DJIA ETF TRUST,86193000.0000,247.0000
066311,01,05/21/2018,DIA,SPDR DJIA ETF TRUST,85643000.0000,249.9400
066311,01,05/22/2018,DIA,SPDR DJIA ETF TRUST,85993000.0000,248.1800
066311,01,05/23/2018,DIA,SPDR DJIA ETF TRUST,85393000.0000,248.6300
066311,01,05/24/2018,DIA,SPDR DJIA ETF TRUST,85543000.0000,247.9100
066311,01,05/25/2018,DIA,SPDR DJIA ETF TRUST,85793000.0000,247.3700
066311,01,05/29/2018,DIA,SPDR DJIA ETF TRUST,88093000.0000,243.4500
066311,01,05/30/2018,DIA,SPDR DJIA ETF TRUST,88093000.0000,246.7000
066311,01,05/31/2018,DIA,SPDR DJIA ETF TRUST,88093000.0000,244.1800
066311,01,06/01/2018,DIA,SPDR DJIA ETF TRUST,88093000.0000,246.3600
066311,01,06/04/2018,DIA,SPDR DJIA ETF TRUST,88093000.0000,248.2000
066311,01,06/05/2018,DIA,SPDR DJIA ETF TRUST,88093000.0000,248.1500
066311,01,06/06/2018,DIA,SPDR DJIA ETF TRUST,88093000.0000,251.5200
066311,01,06/07/2018,DIA,SPDR DJIA ETF TRUST,88093000.0000,252.5300
066311,01,06/08/2018,DIA,SPDR DJIA ETF TRUST,88093000.0000,253.2700
066311,01,06/11/2018,DIA,SPDR DJIA ETF TRUST,88093000.0000,253.3900
066311,01,06/12/2018,DIA,SPDR DJIA ETF TRUST,88093000.0000,253.3000
066311,01,06/13/2018,DIA,SPDR DJIA ETF TRUST,88093000.0000,252.1800
066311,01,06/14/2018,DIA,SPDR DJIA ETF TRUST,88093000.0000,251.9900
066311,01,06/15/2018,DIA,SPDR DJIA ETF TRUST,88093000.0000,250.7400
066311,01,06/18/2018,DIA,SPDR DJIA ETF TRUST,88093000.0000,249.7300
066311,01,06/19/2018,DIA,SPDR DJIA ETF TRUST,88093000.0000,246.8800
066311,01,06/20/2018,DIA,SPDR DJIA ETF TRUST,88693000.0000,246.4600
066311,01,06/21/2018,DIA,SPDR DJIA ETF TRUST,87893000.0000,244.5000
066311,01,06/22/2018,DIA,SPDR DJIA ETF TRUST,87693000.0000,245.6900
066311,01,06/25/2018,DIA,SPDR DJIA ETF TRUST,86693000.0000,242.3100
066311,01,06/26/2018,DIA,SPDR DJIA ETF TRUST,86493000.0000,242.6700
066311,01,06/27/2018,DIA,SPDR DJIA ETF TRUST,86593000.0000,241.1200
066311,01,06/28/2018,DIA,SPDR DJIA ETF TRUST,86293000.0000,242.0800
066311,01,06/29/2018,DIA,SPDR DJIA ETF TRUST,86393000.0000,242.7300
066311,01,07/02/2018,DIA,SPDR DJIA ETF TRUST,86343000.0000,242.7300
066311,01,07/03/2018,DIA,SPDR DJIA ETF TRUST,86293000.0000,241.6600
066311,01,07/05/2018,DIA,SPDR DJIA ETF TRUST,86693000.0000,243.5500
066311,01,07/06/2018,DIA,SPDR DJIA ETF TRUST,85743000.0000,244.6000
066311,01,07/09/2018,DIA,SPDR DJIA ETF TRUST,84993000.0000,247.8400
066311,01,07/10/2018,DIA,SPDR DJIA ETF TRUST,84293000.0000,249.2300
066311,01,07/11/2018,DIA,SPDR DJIA ETF TRUST,83793000.0000,247.0800
066311,01,07/12/2018,DIA,SPDR DJIA ETF TRUST,83843000.0000,249.3000
066311,01,07/13/2018,DIA,SPDR DJIA ETF TRUST,83893000.0000,250.2000
066311,01,07/16/2018,DIA,SPDR DJIA ETF TRUST,84143000.0000,250.6700
066311,01,07/17/2018,DIA,SPDR DJIA ETF TRUST,84543000.0000,251.2800
066311,01,07/18/2018,DIA,SPDR DJIA ETF TRUST,84143000.0000,252.0300
066311,01,07/19/2018,DIA,SPDR DJIA ETF TRUST,84243000.0000,250.7900
066311,01,07/20/2018,DIA,SPDR DJIA ETF TRUST,84293000.0000,250.4400
066311,01,07/23/2018,DIA,SPDR DJIA ETF TRUST,84143000.0000,250.2600
066311,01,07/24/2018,DIA,SPDR DJIA ETF TRUST,84443000.0000,252.2100
066311,01,07/25/2018,DIA,SPDR DJIA ETF TRUST,84793000.0000,254.0200
066311,01,07/26/2018,DIA,SPDR DJIA ETF TRUST,85493000.0000,255.1200
066311,01,07/27/2018,DIA,SPDR DJIA ETF TRUST,85693000.0000,254.2600
066311,01,07/30/2018,DIA,SPDR DJIA ETF TRUST,85743000.0000,252.8700
066311,01,07/31/2018,DIA,SPDR DJIA ETF TRUST,85193000.0000,254.1700
066311,01,08/01/2018,DIA,SPDR DJIA ETF TRUST,86293000.0000,253.1100
066311,01,08/02/2018,DIA,SPDR DJIA ETF TRUST,86493000.0000,253.1000
066311,01,08/03/2018,DIA,SPDR DJIA ETF TRUST,86093000.0000,254.3900
066311,01,08/06/2018,DIA,SPDR DJIA ETF TRUST,86093000.0000,254.8500
066311,01,08/07/2018,DIA,SPDR DJIA ETF TRUST,86493000.0000,256.1200
066311,01,08/08/2018,DIA,SPDR DJIA ETF TRUST,86493000.0000,255.6200
066311,01,08/09/2018,DIA,SPDR DJIA ETF TRUST,85893000.0000,255.1600
066311,01,08/10/2018,DIA,SPDR DJIA ETF TRUST,86043000.0000,253.3000
066311,01,08/13/2018,DIA,SPDR DJIA ETF TRUST,84893000.0000,252.0400
066311,01,08/14/2018,DIA,SPDR DJIA ETF TRUST,84893000.0000,253.2100
066311,01,08/15/2018,DIA,SPDR DJIA ETF TRUST,84893000.0000,251.7600
066311,01,08/16/2018,DIA,SPDR DJIA ETF TRUST,84393000.0000,255.9400
066311,01,08/17/2018,DIA,SPDR DJIA ETF TRUST,84043000.0000,256.5100
066311,01,08/20/2018,DIA,SPDR DJIA ETF TRUST,83993000.0000,257.4300
066311,01,08/21/2018,DIA,SPDR DJIA ETF TRUST,82793000.0000,258.0700
066311,01,08/22/2018,DIA,SPDR DJIA ETF TRUST,82493000.0000,257.1800
066311,01,08/23/2018,DIA,SPDR DJIA ETF TRUST,82343000.0000,256.4900
066311,01,08/24/2018,DIA,SPDR DJIA ETF TRUST,82343000.0000,257.8500
066311,01,08/27/2018,DIA,SPDR DJIA ETF TRUST,82893000.0000,260.5800
066311,01,08/28/2018,DIA,SPDR DJIA ETF TRUST,83043000.0000,260.6400
066311,01,08/29/2018,DIA,SPDR DJIA ETF TRUST,82893000.0000,261.3300
066311,01,08/30/2018,DIA,SPDR DJIA ETF TRUST,83293000.0000,260.0100
066311,01,08/31/2018,DIA,SPDR DJIA ETF TRUST,83493000.0000,259.8500
066311,01,09/04/2018,DIA,SPDR DJIA ETF TRUST,83593000.0000,259.7300
066311,01,09/05/2018,DIA,SPDR DJIA ETF TRUST,83593000.0000,259.9200
066311,01,09/06/2018,DIA,SPDR DJIA ETF TRUST,83643000.0000,260.2900
066311,01,09/07/2018,DIA,SPDR DJIA ETF TRUST,84143000.0000,259.5400
066311,01,09/10/2018,DIA,SPDR DJIA ETF TRUST,84543000.0000,258.9400
066311,01,09/11/2018,DIA,SPDR DJIA ETF TRUST,84393000.0000,260.0300
066311,01,09/12/2018,DIA,SPDR DJIA ETF TRUST,84393000.0000,260.2500
066311,01,09/13/2018,DIA,SPDR DJIA ETF TRUST,84643000.0000,261.7800
066311,01,09/14/2018,DIA,SPDR DJIA ETF TRUST,84493000.0000,261.8900
066311,01,09/17/2018,DIA,SPDR DJIA ETF TRUST,84543000.0000,260.9800
066311,01,09/18/2018,DIA,SPDR DJIA ETF TRUST,84893000.0000,262.9100
066311,01,09/19/2018,DIA,SPDR DJIA ETF TRUST,84693000.0000,264.4200
066311,01,09/20/2018,DIA,SPDR DJIA ETF TRUST,84343000.0000,267.0400
066311,01,09/21/2018,DIA,SPDR DJIA ETF TRUST,84293000.0000,267.1200
066311,01,09/24/2018,DIA,SPDR DJIA ETF TRUST,84743000.0000,265.4200
066311,01,09/25/2018,DIA,SPDR DJIA ETF TRUST,85693000.0000,264.7300
066311,01,09/26/2018,DIA,SPDR DJIA ETF TRUST,85893000.0000,263.7800
066311,01,09/27/2018,DIA,SPDR DJIA ETF TRUST,84743000.0000,264.2500
066311,01,09/28/2018,DIA,SPDR DJIA ETF TRUST,83743000.0000,264.4000
066311,01,10/01/2018,DIA,SPDR DJIA ETF TRUST,83593000.0000,266.7300
066311,01,10/02/2018,DIA,SPDR DJIA ETF TRUST,84093000.0000,267.5700
066311,01,10/03/2018,DIA,SPDR DJIA ETF TRUST,84393000.0000,267.9500
066311,01,10/04/2018,DIA,SPDR DJIA ETF TRUST,85443000.0000,266.2500
066311,01,10/05/2018,DIA,SPDR DJIA ETF TRUST,86043000.0000,264.3200
066311,01,10/08/2018,DIA,SPDR DJIA ETF TRUST,86743000.0000,264.8300
066311,01,10/09/2018,DIA,SPDR DJIA ETF TRUST,87193000.0000,264.2300
066311,01,10/10/2018,DIA,SPDR DJIA ETF TRUST,87393000.0000,256.0600
066311,01,10/11/2018,DIA,SPDR DJIA ETF TRUST,87193000.0000,250.2700
066311,01,10/12/2018,DIA,SPDR DJIA ETF TRUST,88943000.0000,253.3000
066311,01,10/15/2018,DIA,SPDR DJIA ETF TRUST,89343000.0000,252.3400
066311,01,10/16/2018,DIA,SPDR DJIA ETF TRUST,88443000.0000,257.9200
066311,01,10/17/2018,DIA,SPDR DJIA ETF TRUST,87343000.0000,256.9700
066311,01,10/18/2018,DIA,SPDR DJIA ETF TRUST,87793000.0000,253.6800
066311,01,10/19/2018,DIA,SPDR DJIA ETF TRUST,86193000.0000,254.3200
066311,01,10/22/2018,DIA,SPDR DJIA ETF TRUST,86993000.0000,253.0400
066311,01,10/23/2018,DIA,SPDR DJIA ETF TRUST,87093000.0000,251.6700
066311,01,10/24/2018,DIA,SPDR DJIA ETF TRUST,86143000.0000,245.6400
066311,01,10/25/2018,DIA,SPDR DJIA ETF TRUST,86243000.0000,249.7700
066311,01,10/26/2018,DIA,SPDR DJIA ETF TRUST,86193000.0000,246.5300
066311,01,10/29/2018,DIA,SPDR DJIA ETF TRUST,86193000.0000,244.4700
066311,01,10/30/2018,DIA,SPDR DJIA ETF TRUST,85043000.0000,248.7000
066311,01,10/31/2018,DIA,SPDR DJIA ETF TRUST,85493000.0000,251.1900
066311,01,11/01/2018,DIA,SPDR DJIA ETF TRUST,85793000.0000,253.7300
066311,01,11/02/2018,DIA,SPDR DJIA ETF TRUST,85043000.0000,252.4600
066311,01,11/05/2018,DIA,SPDR DJIA ETF TRUST,85943000.0000,254.4800
066311,01,11/06/2018,DIA,SPDR DJIA ETF TRUST,87543000.0000,256.2300
066311,01,11/07/2018,DIA,SPDR DJIA ETF TRUST,86993000.0000,261.7800
066311,01,11/08/2018,DIA,SPDR DJIA ETF TRUST,87793000.0000,262.1000
066311,01,11/09/2018,DIA,SPDR DJIA ETF TRUST,87743000.0000,260.0900
066311,01,11/12/2018,DIA,SPDR DJIA ETF TRUST,88543000.0000,254.2200
066311,01,11/13/2018,DIA,SPDR DJIA ETF TRUST,89693000.0000,253.0600
066311,01,11/14/2018,DIA,SPDR DJIA ETF TRUST,90093000.0000,250.9100
066311,01,11/15/2018,DIA,SPDR DJIA ETF TRUST,89143000.0000,253.2200
066311,01,11/16/2018,DIA,SPDR DJIA ETF TRUST,88893000.0000,254.0500
066311,01,11/19/2018,DIA,SPDR DJIA ETF TRUST,88893000.0000,249.8600
066311,01,11/20/2018,DIA,SPDR DJIA ETF TRUST,88643000.0000,244.5000
066311,01,11/21/2018,DIA,SPDR DJIA ETF TRUST,88493000.0000,244.6500
